ticker_id,last_update,last_update_timestamp,now,now_timestamp,price,price_changed
btc-bitcoin,2023-08-02 10:26:18 +0000 UTC,1690971978,2023-08-02 10:29:14.984399 +0000 UTC,1690972154,29459.483105,false
btc-bitcoin,2023-08-02 10:26:18 +0000 UTC,1690971978,2023-08-02 10:29:24.841839 +0000 UTC,1690972164,29459.483105,false
btc-bitcoin,2023-08-02 10:26:18 +0000 UTC,1690971978,2023-08-02 10:29:34.856323 +0000 UTC,1690972174,29459.483105,false
btc-bitcoin,2023-08-02 10:26:18 +0000 UTC,1690971978,2023-08-02 10:29:44.854367 +0000 UTC,1690972184,29459.483105,false
btc-bitcoin,2023-08-02 10:26:18 +0000 UTC,1690971978,2023-08-02 10:29:54.862615 +0000 UTC,1690972194,29459.483105,false
btc-bitcoin,2023-08-02 10:26:18 +0000 UTC,1690971978,2023-08-02 10:30:04.846393 +0000 UTC,1690972204,29459.483105,false
btc-bitcoin,2023-08-02 10:27:17 +0000 UTC,1690972037,2023-08-02 10:30:14.874899 +0000 UTC,1690972214,29461.237966,true
btc-bitcoin,2023-08-02 10:27:17 +0000 UTC,1690972037,2023-08-02 10:30:24.832457 +0000 UTC,1690972224,29461.237966,false
btc-bitcoin,2023-08-02 10:27:17 +0000 UTC,1690972037,2023-08-02 10:30:34.840039 +0000 UTC,1690972234,29461.237966,false
btc-bitcoin,2023-08-02 10:27:17 +0000 UTC,1690972037,2023-08-02 10:30:44.815085 +0000 UTC,1690972244,29461.237966,false
btc-bitcoin,2023-08-02 10:27:17 +0000 UTC,1690972037,2023-08-02 10:30:54.857783 +0000 UTC,1690972254,29461.237966,false
btc-bitcoin,2023-08-02 10:27:17 +0000 UTC,1690972037,2023-08-02 10:31:04.86599 +0000 UTC,1690972264,29461.237966,false
btc-bitcoin,2023-08-02 10:27:17 +0000 UTC,1690972037,2023-08-02 10:31:14.859377 +0000 UTC,1690972274,29461.237966,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:31:25.018927 +0000 UTC,1690972285,29472.850390,true
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:31:34.83158 +0000 UTC,1690972294,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:31:44.864265 +0000 UTC,1690972304,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:31:54.832815 +0000 UTC,1690972314,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:32:04.824299 +0000 UTC,1690972324,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:32:14.868801 +0000 UTC,1690972334,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:32:24.858121 +0000 UTC,1690972344,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:32:34.890216 +0000 UTC,1690972354,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:32:44.854521 +0000 UTC,1690972364,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:32:54.859838 +0000 UTC,1690972374,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:33:04.854307 +0000 UTC,1690972384,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:33:14.856515 +0000 UTC,1690972394,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:33:24.851132 +0000 UTC,1690972404,29472.850390,false
btc-bitcoin,2023-08-02 10:30:18 +0000 UTC,1690972218,2023-08-02 10:33:34.863649 +0000 UTC,1690972414,29472.850390,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:33:45.073129 +0000 UTC,1690972425,29472.321127,true
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:33:54.861843 +0000 UTC,1690972434,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:34:04.864991 +0000 UTC,1690972444,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:34:14.933079 +0000 UTC,1690972454,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:34:24.867282 +0000 UTC,1690972464,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:34:34.863084 +0000 UTC,1690972474,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:34:44.865464 +0000 UTC,1690972484,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:34:54.948863 +0000 UTC,1690972494,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:35:04.865565 +0000 UTC,1690972504,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:35:14.870001 +0000 UTC,1690972514,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:35:24.858103 +0000 UTC,1690972524,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:35:34.879022 +0000 UTC,1690972534,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:35:44.844206 +0000 UTC,1690972544,29472.321127,false
btc-bitcoin,2023-08-02 10:32:17 +0000 UTC,1690972337,2023-08-02 10:35:54.863933 +0000 UTC,1690972554,29472.321127,false
btc-bitcoin,2023-08-02 10:35:20 +0000 UTC,1690972520,2023-08-02 10:36:05.139755 +0000 UTC,1690972565,29475.952255,true
btc-bitcoin,2023-08-02 10:35:20 +0000 UTC,1690972520,2023-08-02 10:36:14.870872 +0000 UTC,1690972574,29475.952255,false
btc-bitcoin,2023-08-02 10:35:20 +0000 UTC,1690972520,2023-08-02 10:36:24.866486 +0000 UTC,1690972584,29475.952255,false
btc-bitcoin,2023-08-02 10:35:20 +0000 UTC,1690972520,2023-08-02 10:36:34.852079 +0000 UTC,1690972594,29475.952255,false
btc-bitcoin,2023-08-02 10:35:20 +0000 UTC,1690972520,2023-08-02 10:36:44.867388 +0000 UTC,1690972604,29475.952255,false
btc-bitcoin,2023-08-02 10:35:20 +0000 UTC,1690972520,2023-08-02 10:36:54.857887 +0000 UTC,1690972614,29475.952255,false
btc-bitcoin,2023-08-02 10:35:20 +0000 UTC,1690972520,2023-08-02 10:37:04.851886 +0000 UTC,1690972624,29475.952255,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:37:15.38645 +0000 UTC,1690972635,29468.924018,true
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:37:24.857975 +0000 UTC,1690972644,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:37:34.862 +0000 UTC,1690972654,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:37:44.841131 +0000 UTC,1690972664,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:37:54.8927 +0000 UTC,1690972674,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:38:04.844196 +0000 UTC,1690972684,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:38:14.844006 +0000 UTC,1690972694,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:38:25.392051 +0000 UTC,1690972705,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:38:34.847585 +0000 UTC,1690972714,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:38:44.848264 +0000 UTC,1690972724,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:38:54.842609 +0000 UTC,1690972734,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:39:04.839454 +0000 UTC,1690972744,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:39:14.850482 +0000 UTC,1690972754,29468.924018,false
btc-bitcoin,2023-08-02 10:34:19 +0000 UTC,1690972459,2023-08-02 10:39:24.843664 +0000 UTC,1690972764,29468.924018,false
btc-bitcoin,2023-08-02 10:37:18 +0000 UTC,1690972638,2023-08-02 10:39:35.104031 +0000 UTC,1690972775,29481.742589,true
btc-bitcoin,2023-08-02 10:37:18 +0000 UTC,1690972638,2023-08-02 10:39:44.838751 +0000 UTC,1690972784,29481.742589,false
btc-bitcoin,2023-08-02 10:37:18 +0000 UTC,1690972638,2023-08-02 10:39:54.844869 +0000 UTC,1690972794,29481.742589,false
btc-bitcoin,2023-08-02 10:37:18 +0000 UTC,1690972638,2023-08-02 10:40:04.849979 +0000 UTC,1690972804,29481.742589,false
btc-bitcoin,2023-08-02 10:37:18 +0000 UTC,1690972638,2023-08-02 10:40:14.835313 +0000 UTC,1690972814,29481.742589,false
btc-bitcoin,2023-08-02 10:37:18 +0000 UTC,1690972638,2023-08-02 10:40:24.843576 +0000 UTC,1690972824,29481.742589,false
btc-bitcoin,2023-08-02 10:37:18 +0000 UTC,1690972638,2023-08-02 10:40:34.836367 +0000 UTC,1690972834,29481.742589,false
btc-bitcoin,2023-08-02 10:39:18 +0000 UTC,1690972758,2023-08-02 10:40:44.903855 +0000 UTC,1690972844,29492.547736,true
btc-bitcoin,2023-08-02 10:39:18 +0000 UTC,1690972758,2023-08-02 10:40:54.832158 +0000 UTC,1690972854,29492.547736,false
btc-bitcoin,2023-08-02 10:39:18 +0000 UTC,1690972758,2023-08-02 10:41:04.869656 +0000 UTC,1690972864,29492.547736,false
btc-bitcoin,2023-08-02 10:39:18 +0000 UTC,1690972758,2023-08-02 10:41:14.845467 +0000 UTC,1690972874,29492.547736,false
btc-bitcoin,2023-08-02 10:39:18 +0000 UTC,1690972758,2023-08-02 10:41:24.854434 +0000 UTC,1690972884,29492.547736,false
btc-bitcoin,2023-08-02 10:39:18 +0000 UTC,1690972758,2023-08-02 10:41:34.840176 +0000 UTC,1690972894,29492.547736,false
btc-bitcoin,2023-08-02 10:39:18 +0000 UTC,1690972758,2023-08-02 10:41:44.847771 +0000 UTC,1690972904,29492.547736,false
btc-bitcoin,2023-08-02 10:40:18 +0000 UTC,1690972818,2023-08-02 10:41:54.866588 +0000 UTC,1690972914,29502.200471,true
btc-bitcoin,2023-08-02 10:40:18 +0000 UTC,1690972818,2023-08-02 10:42:04.844827 +0000 UTC,1690972924,29502.200471,false
btc-bitcoin,2023-08-02 10:40:18 +0000 UTC,1690972818,2023-08-02 10:42:14.846577 +0000 UTC,1690972934,29502.200471,false
btc-bitcoin,2023-08-02 10:40:18 +0000 UTC,1690972818,2023-08-02 10:42:24.849699 +0000 UTC,1690972944,29502.200471,false
btc-bitcoin,2023-08-02 10:40:18 +0000 UTC,1690972818,2023-08-02 10:42:34.867327 +0000 UTC,1690972954,29502.200471,false
btc-bitcoin,2023-08-02 10:40:18 +0000 UTC,1690972818,2023-08-02 10:42:44.845841 +0000 UTC,1690972964,29502.200471,false
btc-bitcoin,2023-08-02 10:40:18 +0000 UTC,1690972818,2023-08-02 10:42:54.838236 +0000 UTC,1690972974,29502.200471,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:43:04.887406 +0000 UTC,1690972984,29506.632628,true
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:43:14.851587 +0000 UTC,1690972994,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:43:24.844482 +0000 UTC,1690973004,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:43:34.840024 +0000 UTC,1690973014,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:43:44.850032 +0000 UTC,1690973024,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:43:54.854525 +0000 UTC,1690973034,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:44:04.839605 +0000 UTC,1690973044,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:44:15.410623 +0000 UTC,1690973055,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:44:24.861021 +0000 UTC,1690973064,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:44:34.841129 +0000 UTC,1690973074,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:44:44.840864 +0000 UTC,1690973084,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:44:54.854632 +0000 UTC,1690973094,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:45:04.846395 +0000 UTC,1690973104,29506.632628,false
btc-bitcoin,2023-08-02 10:41:18 +0000 UTC,1690972878,2023-08-02 10:45:14.84731 +0000 UTC,1690973114,29506.632628,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:45:24.881828 +0000 UTC,1690973124,29497.432543,true
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:45:34.847288 +0000 UTC,1690973134,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:45:44.844964 +0000 UTC,1690973144,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:45:54.856924 +0000 UTC,1690973154,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:46:04.851077 +0000 UTC,1690973164,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:46:14.850048 +0000 UTC,1690973174,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:46:24.847713 +0000 UTC,1690973184,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:46:35.043379 +0000 UTC,1690973195,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:46:44.868264 +0000 UTC,1690973204,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:46:54.843769 +0000 UTC,1690973214,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:47:04.848535 +0000 UTC,1690973224,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:47:14.841916 +0000 UTC,1690973234,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:47:24.857977 +0000 UTC,1690973244,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:47:34.868044 +0000 UTC,1690973254,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:47:45.035462 +0000 UTC,1690973265,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:47:54.850844 +0000 UTC,1690973274,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:48:04.845993 +0000 UTC,1690973284,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:48:14.846782 +0000 UTC,1690973294,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:48:24.850462 +0000 UTC,1690973304,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:48:34.860508 +0000 UTC,1690973314,29497.432543,false
btc-bitcoin,2023-08-02 10:44:18 +0000 UTC,1690973058,2023-08-02 10:48:44.85006 +0000 UTC,1690973324,29497.432543,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:48:55.476705 +0000 UTC,1690973335,29517.199602,true
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:49:04.848953 +0000 UTC,1690973344,29517.199602,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:49:14.83836 +0000 UTC,1690973354,29517.199602,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:49:24.855261 +0000 UTC,1690973364,29517.199602,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:49:34.851566 +0000 UTC,1690973374,29517.199602,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:49:44.806699 +0000 UTC,1690973384,29517.199602,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:49:54.84978 +0000 UTC,1690973394,29517.199602,false
btc-bitcoin,2023-08-02 10:47:18 +0000 UTC,1690973238,2023-08-02 10:50:05.050049 +0000 UTC,1690973405,29513.680771,true
btc-bitcoin,2023-08-02 10:47:18 +0000 UTC,1690973238,2023-08-02 10:50:14.8463 +0000 UTC,1690973414,29513.680771,false
btc-bitcoin,2023-08-02 10:47:18 +0000 UTC,1690973238,2023-08-02 10:50:24.842141 +0000 UTC,1690973424,29513.680771,false
btc-bitcoin,2023-08-02 10:47:18 +0000 UTC,1690973238,2023-08-02 10:50:34.846584 +0000 UTC,1690973434,29513.680771,false
btc-bitcoin,2023-08-02 10:47:18 +0000 UTC,1690973238,2023-08-02 10:50:44.851735 +0000 UTC,1690973444,29513.680771,false
btc-bitcoin,2023-08-02 10:47:18 +0000 UTC,1690973238,2023-08-02 10:50:54.853575 +0000 UTC,1690973454,29513.680771,false
btc-bitcoin,2023-08-02 10:47:18 +0000 UTC,1690973238,2023-08-02 10:51:04.846639 +0000 UTC,1690973464,29513.680771,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:51:15.880345 +0000 UTC,1690973475,29517.199602,true
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:51:24.844606 +0000 UTC,1690973484,29517.199602,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:51:34.839981 +0000 UTC,1690973494,29517.199602,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:51:44.849078 +0000 UTC,1690973504,29517.199602,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:51:54.848459 +0000 UTC,1690973514,29517.199602,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:52:04.843167 +0000 UTC,1690973524,29517.199602,false
btc-bitcoin,2023-08-02 10:48:18 +0000 UTC,1690973298,2023-08-02 10:52:14.849315 +0000 UTC,1690973534,29517.199602,false
btc-bitcoin,2023-08-02 10:50:20 +0000 UTC,1690973420,2023-08-02 10:52:24.845469 +0000 UTC,1690973544,29517.244372,true
btc-bitcoin,2023-08-02 10:50:20 +0000 UTC,1690973420,2023-08-02 10:52:34.81959 +0000 UTC,1690973554,29517.244372,false
btc-bitcoin,2023-08-02 10:50:20 +0000 UTC,1690973420,2023-08-02 10:52:44.808378 +0000 UTC,1690973564,29517.244372,false
btc-bitcoin,2023-08-02 10:50:20 +0000 UTC,1690973420,2023-08-02 10:52:54.813857 +0000 UTC,1690973574,29517.244372,false
btc-bitcoin,2023-08-02 10:50:20 +0000 UTC,1690973420,2023-08-02 10:53:04.851025 +0000 UTC,1690973584,29517.244372,false
btc-bitcoin,2023-08-02 10:50:20 +0000 UTC,1690973420,2023-08-02 10:53:14.840544 +0000 UTC,1690973594,29517.244372,false
btc-bitcoin,2023-08-02 10:50:20 +0000 UTC,1690973420,2023-08-02 10:53:24.845884 +0000 UTC,1690973604,29517.244372,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:53:34.944716 +0000 UTC,1690973614,29518.702390,true
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:53:44.849379 +0000 UTC,1690973624,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:53:54.827901 +0000 UTC,1690973634,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:54:04.855734 +0000 UTC,1690973644,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:54:14.83791 +0000 UTC,1690973654,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:54:24.831487 +0000 UTC,1690973664,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:54:34.845017 +0000 UTC,1690973674,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:54:46.284814 +0000 UTC,1690973686,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:54:54.842033 +0000 UTC,1690973694,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:55:04.839159 +0000 UTC,1690973704,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:55:14.844523 +0000 UTC,1690973714,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:55:24.847712 +0000 UTC,1690973724,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:55:34.841211 +0000 UTC,1690973734,29518.702390,false
btc-bitcoin,2023-08-02 10:51:20 +0000 UTC,1690973480,2023-08-02 10:55:44.84502 +0000 UTC,1690973744,29518.702390,false
btc-bitcoin,2023-08-02 10:54:17 +0000 UTC,1690973657,2023-08-02 10:55:55.186361 +0000 UTC,1690973755,29518.988886,true
btc-bitcoin,2023-08-02 10:54:17 +0000 UTC,1690973657,2023-08-02 10:56:04.840126 +0000 UTC,1690973764,29518.988886,false
btc-bitcoin,2023-08-02 10:54:17 +0000 UTC,1690973657,2023-08-02 10:56:14.847634 +0000 UTC,1690973774,29518.988886,false
btc-bitcoin,2023-08-02 10:54:17 +0000 UTC,1690973657,2023-08-02 10:56:24.837188 +0000 UTC,1690973784,29518.988886,false
btc-bitcoin,2023-08-02 10:54:17 +0000 UTC,1690973657,2023-08-02 10:56:34.837967 +0000 UTC,1690973794,29518.988886,false
btc-bitcoin,2023-08-02 10:54:17 +0000 UTC,1690973657,2023-08-02 10:56:44.837784 +0000 UTC,1690973804,29518.988886,false
btc-bitcoin,2023-08-02 10:54:17 +0000 UTC,1690973657,2023-08-02 10:56:54.841275 +0000 UTC,1690973814,29518.988886,false
btc-bitcoin,2023-08-02 10:56:18 +0000 UTC,1690973778,2023-08-02 10:57:05.049809 +0000 UTC,1690973825,29518.310966,true
btc-bitcoin,2023-08-02 10:56:18 +0000 UTC,1690973778,2023-08-02 10:57:14.845803 +0000 UTC,1690973834,29518.310966,false
btc-bitcoin,2023-08-02 10:56:18 +0000 UTC,1690973778,2023-08-02 10:57:24.824271 +0000 UTC,1690973844,29518.310966,false
